id,observed_on,latitude,longitude,taxon_family_name,taxon_subfamily_name,taxon_genus_name,taxon_species_name
258375403,2025-01-13,19.9009290808,83.1694436073,Papilionidae,Papilioninae,Papilio,Papilio polytes
258565647,2025-01-15,20.1462596258,83.623335734,Nymphalidae,Danainae,Tirumala,Tirumala limniace
258571756,2023-08-20,19.9964024239,83.081769906,Nymphalidae,Limenitidinae,Athyma,Athyma selenophora
258805245,2025-01-18,19.9007059997,83.1694796997,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
258939107,2025-01-19,19.8596527778,82.9875416667,Hesperiidae,Hesperiinae,Erionota,Erionota thrax
259019870,2025-01-20,19.8595361111,82.9874333333,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
259225278,2025-01-22,19.7547883997,83.1934935,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
259225306,2025-01-22,19.755074,83.193561,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
259225311,2025-01-22,19.755064,83.1934779722,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
259225326,2025-01-22,19.7552017997,83.1935002997,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
259512627,2025-01-25,19.900665,83.1694700997,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
259524982,2025-01-25,19.8471371997,83.0021488997,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
260223834,2025-02-01,20.0832651137,83.4337082505,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas misippus
260225237,2025-02-01,20.0825348832,83.4404281899,Papilionidae,Papilioninae,Papilio,Papilio polytes
260607277,2025-02-04,19.695985,83.116515,Papilionidae,Papilioninae,Papilio,Papilio crino
260607325,2025-02-04,19.6962049722,83.1158159722,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
260607439,2025-02-04,19.6961219,83.1158793997,Nymphalidae,Danainae,Euploea,Euploea core
260607482,2025-02-04,19.696085,83.1158649722,Nymphalidae,Danainae,Parantica,Parantica aglea
260607944,2025-02-04,19.6976052997,83.1146844,Nymphalidae,Heliconiinae,Phalanta,Phalanta phalantha
260608296,2025-02-04,19.9010099722,83.1660719722,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
260719165,2025-02-05,20.1288519558,83.5009285181,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
260719167,2025-02-05,20.128734842,83.5009702748,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
260719175,2025-02-05,20.1274731385,83.5019929231,Lycaenidae,Polyommatinae,Jamides,Jamides celeno
260719177,2025-02-05,20.1269940918,83.5021416946,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
260719178,2025-02-05,20.1275857428,83.5016770162,Pieridae,Coliadinae,Eurema,Eurema hecabe
260719184,2025-02-05,20.1268745547,83.5023445294,Lycaenidae,Aphnaeinae,Cigaritis,Cigaritis vulcanus
260986055,2025-02-08,19.8460429,83.0021648997,Pieridae,Pierinae,Leptosia,Leptosia nina
260986120,2025-02-08,19.8460286,83.0021859,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
261336261,2025-02-11,19.9007165997,83.1694640997,Lycaenidae,Polyommatinae,Chilades,Chilades lajus
261433795,2025-02-12,20.0818358236,83.4168257564,Nymphalidae,Nymphalinae,Junonia,Junonia orithya
261717007,2025-02-15,19.7438178997,83.1075727,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
261840156,2025-02-16,19.6980119722,83.109189,Hesperiidae,Hesperiinae,Udaspes,Udaspes folus
261840200,2025-02-16,19.696113,83.108884,Lycaenidae,Polyommatinae,Prosotas,Prosotas dubiosa
261840378,2025-02-16,19.6951761,83.1097697997,Lycaenidae,Polyommatinae,Freyeria,Freyeria putli
262079852,2025-02-18,20.081136761,83.4160448983,Lycaenidae,Polyommatinae,Zeltus,Zeltus amasa
262235777,2025-02-19,19.9007253997,83.1693264997,Lycaenidae,Polyommatinae,Zizeeria,Zizeeria karsandra
262812542,2025-02-23,19.7446420991,83.1073770999,Lycaenidae,Polyommatinae,Zizula,Zizula hylax
262812547,2025-02-23,19.7435111121,83.1068621158,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
263134444,2025-02-26,19.8924488279,83.1592622772,Lycaenidae,Polyommatinae,Chilades,Chilades lajus
263134635,2025-02-26,19.8924586014,83.1592046097,Papilionidae,Papilioninae,Papilio,Papilio polytes
263246502,2025-02-26,19.6904300325,83.136626026,Nymphalidae,Nymphalinae,Kallima,Kallima inachus
263247780,2025-02-27,20.069002825,83.4451689766,Papilionidae,Papilioninae,Pachliopta,Pachliopta aristolochiae
263247788,2025-02-27,20.0690563242,83.4452891383,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
263247795,2025-02-27,20.0690114109,83.4453045623,Hesperiidae,Tagiadinae,Tagiades,Tagiades litigiosa
263279782,2025-02-27,20.0799351216,83.4136855602,Hesperiidae,Tagiadinae,Tagiades,Tagiades litigiosa
263281777,2025-02-27,20.074947716,83.4299943969,Papilionidae,Papilioninae,Papilio,Papilio demoleus
263282155,2025-02-27,20.0745370778,83.4274456277,Nymphalidae,Limenitidinae,Tanaecia,Tanaecia lepidea
263584916,2025-03-02,19.909248,83.1720789722,Papilionidae,Papilioninae,Papilio,Papilio demoleus
263824915,2025-03-02,19.7320883333,83.1139361667,Nymphalidae,Charaxinae,Polyura,Polyura bharata
264514142,2025-03-08,19.7473956064,83.1095881026,Nymphalidae,Satyrinae,Mycalesis,Mycalesis visala
264514151,2025-03-08,19.7471360415,83.10960286,Nymphalidae,Limenitidinae,Neptis,Neptis jumbah
264514154,2025-03-08,19.746157172,83.1091401303,Nymphalidae,Limenitidinae,Neptis,Neptis jumbah
264514174,2025-03-08,19.7431073463,83.1080887463,Nymphalidae,Limenitidinae,Moduza,Moduza procris
264598188,2025-03-08,19.8041305556,83.1167777778,Nymphalidae,Limenitidinae,Neptis,Neptis jumbah
265159342,2025-03-13,19.900914,83.1694269722,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
265562880,2025-03-15,19.745020924,83.1091804181,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
265944711,2025-03-19,20.2702780768,83.3385846505,Lycaenidae,Theclinae,Amblypodia,Amblypodia anita
266364172,2025-03-21,19.747447026,83.1096550927,Nymphalidae,Danainae,Euploea,Euploea klugii
266521418,2025-03-23,19.7467983291,83.1095981741,Nymphalidae,Satyrinae,Lethe,Lethe europa
266521450,2025-03-23,19.7471665914,83.1097686635,Papilionidae,Papilioninae,Pachliopta,Pachliopta aristolochiae
266521457,2025-03-23,19.7469696822,83.1098739546,Lycaenidae,Polyommatinae,Catochrysops,Catochrysops strabo
266521460,2025-03-23,19.7470492033,83.1098511558,Nymphalidae,Limenitidinae,Neptis,Neptis jumbah
266543868,2025-03-23,19.6719254836,83.036137484,Papilionidae,Papilioninae,Papilio,Papilio agenor
266780831,2025-03-24,19.747703,83.108727,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
269080788,2024-09-28,19.5984738294,83.1702662089,Hesperiidae,Tagiadinae,Gerosis,Gerosis bhagava
269080951,2024-10-16,19.7262617625,83.1362022608,Hesperiidae,Hesperiinae,Matapa,Matapa aria
269081621,2024-10-29,19.7896734786,83.1179071509,Nymphalidae,Limenitidinae,Athyma,Athyma selenophora
269608349,2025-03-15,19.6719254,83.0361376,Papilionidae,Papilioninae,Papilio,Papilio demoleus
269608357,2025-03-15,19.6719254,83.0361376,Nymphalidae,Limenitidinae,Tanaecia,Tanaecia lepidea
269608358,2025-03-15,19.6719254,83.0361376,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
269613877,2025-03-15,19.6719254,83.0361376,Nymphalidae,Limenitidinae,Euthalia,Euthalia nais
269613878,2025-03-15,19.6719254,83.0361376,Nymphalidae,Nymphalinae,Junonia,Junonia lemonias
269711999,2014-01-02,19.6367568126,83.1467058238,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
269718749,2024-10-18,19.6377268771,83.1467487391,Nymphalidae,Limenitidinae,Athyma,Athyma perius
283388457,2025-05-23,19.7720305556,83.1456027778,Lycaenidae,Polyommatinae,Anthene,Anthene lycaenina
284557908,2025-05-27,19.9007339722,83.1694329722,Papilionidae,Papilioninae,Papilio,Papilio demoleus
287987479,2025-06-04,19.7601583333,83.1179555556,Papilionidae,Papilioninae,Papilio,Papilio demoleus
289246845,2025-06-13,19.9002189722,83.1700869722,Lycaenidae,Polyommatinae,Jamides,Jamides bochus
290171397,2025-06-16,19.90096,83.169229,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
290901274,2025-06-19,19.7967089722,83.284327,Lycaenidae,Polyommatinae,Acytolepis,Acytolepis puspa
290919016,2025-06-19,19.794781,83.2844369722,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
290919084,2025-06-19,19.7947999722,83.2844259722,Lycaenidae,Polyommatinae,Luthrodes,Luthrodes pandava
292267627,2025-06-24,19.9009232,83.1694753,Lycaenidae,Theclinae,Loxura,Loxura atymnus
292568207,2025-06-25,19.900746,83.169375,Papilionidae,Papilioninae,Papilio,Papilio demoleus
292572633,2025-06-25,19.9003313,83.1702386,Papilionidae,Papilioninae,Papilio,Papilio polytes
292601592,2025-06-25,19.706803,83.0786339722,Lycaenidae,Theclinae,Amblypodia,Amblypodia anita
292603350,2025-06-25,19.7068033333,83.0786278333,Lycaenidae,Theclinae,Amblypodia,Amblypodia anita
292604045,2025-06-25,19.7068116667,83.0786888333,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
292604287,2025-06-25,19.70683,83.0786971667,Lycaenidae,Polyommatinae,Luthrodes,Luthrodes pandava
292604350,2025-06-25,19.706805,83.0786361667,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
292614638,2025-06-25,19.7067888,83.0786286,Lycaenidae,Polyommatinae,Everes,Everes lacturnus
292614715,2025-06-25,19.7067888,83.0786312,Lycaenidae,Polyommatinae,Prosotas,Prosotas nora
292614775,2025-06-25,19.7067879722,83.0786279722,Lycaenidae,Polyommatinae,Leptotes,Leptotes plinius
292614866,2025-06-25,19.706821,83.07862,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
292614922,2025-06-25,19.706821,83.0786027997,Lycaenidae,Polyommatinae,Luthrodes,Luthrodes pandava
292614993,2025-06-25,19.7068259722,83.0785929722,Lycaenidae,Polyommatinae,Anthene,Anthene lycaenina
292615161,2025-06-25,19.706834,83.0785889722,Pieridae,Coliadinae,Catopsilia,Catopsilia pomona
292615242,2025-06-25,19.7068189722,83.0786319722,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
292615312,2025-06-25,19.7068189722,83.078631,Lycaenidae,Polyommatinae,Prosotas,Prosotas dubiosa
292615387,2025-06-25,19.7068180997,83.0786283,Lycaenidae,Polyommatinae,Leptotes,Leptotes plinius
292615706,2025-06-25,19.7068159722,83.07863,Lycaenidae,Polyommatinae,Luthrodes,Luthrodes pandava
292615771,2025-06-25,19.7068189722,83.0786379722,Lycaenidae,Polyommatinae,Leptotes,Leptotes plinius
292615823,2025-06-25,19.706814,83.0786489722,Lycaenidae,Polyommatinae,Luthrodes,Luthrodes pandava
292615874,2025-06-25,19.7067879722,83.0787679722,Lycaenidae,Polyommatinae,Prosotas,Prosotas dubiosa
292615958,2025-06-25,19.706779,83.0787729722,Lycaenidae,Polyommatinae,Prosotas,Prosotas dubiosa
292859420,2025-06-26,19.9003283333,83.1702283333,Papilionidae,Papilioninae,Papilio,Papilio demoleus
294301197,2025-07-01,19.9008454,83.1720047,Nymphalidae,Danainae,Danaus,Danaus chrysippus
294776558,2025-06-21,19.7478444444,83.1102944444,Lycaenidae,Polyommatinae,Zeltus,Zeltus amasa
294812537,2025-07-03,19.7068,83.0785916667,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
294812564,2025-07-03,19.7068033333,83.0786583333,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
294812641,2025-07-03,19.70672,83.0787583333,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294812667,2025-07-03,19.7068116667,83.0787055,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
294813349,2025-07-03,19.7068009997,83.0786377,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
294813413,2025-07-03,19.7067848997,83.0786953,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
294813439,2025-07-03,19.7067571,83.0788117,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
294813560,2025-07-03,19.7067121997,83.078918,Lycaenidae,Polyommatinae,Luthrodes,Luthrodes pandava
294813624,2025-07-03,19.7068909722,83.078738,Hesperiidae,Pyrginae,Spialia,Spialia galba
294813694,2025-07-03,19.7068484997,83.0787868,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
294813768,2025-07-03,19.7068544,83.0788254997,Nymphalidae,Nymphalinae,Junonia,Junonia atlites
294813929,2025-07-03,19.7068678997,83.0786410997,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294814003,2025-07-03,19.7068799,83.0786142,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294815395,2025-07-03,19.7068781,83.0786161997,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294815440,2025-07-03,19.7068769722,83.078619,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294815496,2025-07-03,19.706875,83.0786209722,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294815595,2025-07-03,19.7068809722,83.078591,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294815680,2025-07-03,19.7068653,83.0786006,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294816095,2025-07-03,19.7068815997,83.0785733,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
294816137,2025-07-03,19.7068249722,83.078584,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294816178,2025-07-03,19.7068359722,83.0785709722,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294816293,2025-07-03,19.7068329997,83.0785898997,Lycaenidae,Polyommatinae,Prosotas,Prosotas dubiosa
294816360,2025-07-03,19.7068292,83.0785953,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294816397,2025-07-03,19.7068259722,83.078592,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294816458,2025-07-03,19.706807,83.078603,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294816931,2025-07-03,19.7068109722,83.0786499722,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
294816979,2025-07-03,19.7068179722,83.0787009722,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
294817018,2025-07-03,19.706807,83.0786729722,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
295576835,2025-07-06,19.9186444444,83.1768944444,Lycaenidae,Polyommatinae,Acytolepis,Acytolepis puspa
296176582,2025-07-08,19.8042111111,83.1167861111,Hesperiidae,Tagiadinae,Tagiades,Tagiades litigiosa
296738659,2025-07-10,19.8587916667,83.2535466667,Papilionidae,Papilioninae,Graphium,Graphium doson
296738739,2025-07-10,19.8590133333,83.2534716667,Nymphalidae,Danainae,Euploea,Euploea core
296739118,2025-07-10,19.8708083333,83.2444533333,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
296739508,2025-07-10,19.8582216667,83.2531366667,Nymphalidae,Nymphalinae,Junonia,Junonia lemonias
296739953,2025-07-10,19.858295,83.25328,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
296740087,2025-07-10,19.8585866667,83.253395,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
296740198,2025-07-10,19.86677,83.254075,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
296740522,2025-07-10,19.8665966667,83.25415,Nymphalidae,Heliconiinae,Phalanta,Phalanta phalantha
296740542,2025-07-10,19.8708436,83.244387,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
296740597,2025-07-10,19.8666283333,83.25412,Lycaenidae,Polyommatinae,Luthrodes,Luthrodes pandava
296740677,2025-07-10,19.8665466667,83.2541883333,Pieridae,Coliadinae,Eurema,Eurema hecabe
296740730,2025-07-10,19.858806,83.2535309,Papilionidae,Papilioninae,Graphium,Graphium doson
296740788,2025-07-10,19.8666366667,83.2541116667,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
296740850,2025-07-10,19.8582789997,83.2532410997,Nymphalidae,Nymphalinae,Junonia,Junonia lemonias
296740985,2025-07-10,19.8581761,83.2532116997,Pieridae,Coliadinae,Catopsilia,Catopsilia pomona
296741443,2025-07-10,19.8581761,83.2532116997,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
296741942,2025-07-10,19.8585248,83.2534464,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
296742766,2025-01-04,19.7434821,83.1081662997,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
296742773,2025-07-10,19.900054,83.171,Papilionidae,Papilioninae,Papilio,Papilio polytes
296743153,2025-01-04,19.7314228,83.114418,Nymphalidae,Danainae,Parantica,Parantica aglea
296751964,2025-07-10,19.870815,83.2444334997,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
296752134,2025-07-10,19.870792,83.244432,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
296752168,2025-07-10,19.8587829722,83.253529,Papilionidae,Papilioninae,Graphium,Graphium doson
296752515,2025-07-10,19.8588643,83.2533185,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
296752560,2025-07-10,19.858829,83.253341,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
296752652,2025-07-10,19.8582627,83.2532937,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
296752866,2025-07-10,19.858277,83.253287,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
296752928,2025-07-10,19.8582797997,83.2532867,Pieridae,Coliadinae,Catopsilia,Catopsilia pyranthe
296753026,2025-07-10,19.8582797997,83.2532867,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
296753120,2025-07-10,19.8582850997,83.2532839997,Pieridae,Coliadinae,Catopsilia,Catopsilia pomona
296753352,2025-07-10,19.858308,83.25328,Nymphalidae,Nymphalinae,Junonia,Junonia lemonias
296753492,2025-07-10,19.858318,83.253286,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
296753799,2025-07-10,19.8584126997,83.2532632,Hesperiidae,Hesperiinae,Udaspes,Udaspes folus
296754563,2025-07-10,19.8585479722,83.2534009722,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
296754616,2025-07-10,19.8585716997,83.2534219,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
296754684,2025-07-10,19.858581,83.2534749722,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
296754993,2025-07-10,19.8666279722,83.254118,Lycaenidae,Polyommatinae,Luthrodes,Luthrodes pandava
296755112,2025-07-10,19.8666289722,83.254119,Pieridae,Coliadinae,Eurema,Eurema drona
296755266,2025-07-10,19.8666128997,83.2541274997,Lycaenidae,Polyommatinae,Luthrodes,Luthrodes pandava
296755339,2025-07-10,19.8666109722,83.254142,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
296755462,2025-07-10,19.8665969722,83.254225,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
296755521,2025-07-10,19.8666769722,83.254405,Nymphalidae,Heliconiinae,Phalanta,Phalanta phalantha
296994818,2025-07-11,19.9009038997,83.1721955997,Nymphalidae,Nymphalinae,Junonia,Junonia atlites
297021770,2025-01-04,19.730934,83.1150659,Papilionidae,Papilioninae,Papilio,Papilio crino
297051892,2025-07-11,19.90089,83.1694059722,Nymphalidae,Biblidinae,Ariadne,Ariadne merione
297139511,2025-07-12,19.7787613543,83.1078258902,Hesperiidae,Hesperiinae,Iambrix,Iambrix salsala
297863706,2025-07-14,19.9008998,83.1720923,Nymphalidae,Danainae,Danaus,Danaus chrysippus
297871651,2025-07-14,19.9008794,83.1694535,Lycaenidae,Polyommatinae,Zizeeria,Zizeeria karsandra
298205934,2025-01-22,19.7551011997,83.1933470997,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
298206222,2025-01-11,19.7878751,83.1126541997,Nymphalidae,Satyrinae,Lethe,Lethe drypetis
298389304,2025-03-17,19.7342601335,83.1115259082,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
298931657,2025-07-18,20.0657049457,83.3960966393,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
299410047,2025-07-20,19.9291158,83.1683376997,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
299478609,2025-07-20,19.7367896902,83.1271156669,Nymphalidae,Limenitidinae,Moduza,Moduza procris
299479834,2025-07-20,19.6925489722,83.0806589722,Nymphalidae,Limenitidinae,Euthalia,Euthalia nais
299511493,2025-07-20,19.6875789722,83.0708319722,Nymphalidae,Limenitidinae,Athyma,Athyma perius
299538278,2025-07-20,19.6922561997,83.0797495997,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
299592589,2025-07-20,19.9005359722,83.169499,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
299758803,2025-07-21,19.9007694997,83.1694126,Nymphalidae,Limenitidinae,Tanaecia,Tanaecia lepidea
299758842,2025-07-21,19.9008,83.16938,Nymphalidae,Satyrinae,Mycalesis,Mycalesis mineus
299758883,2025-07-21,19.9007535,83.1694092997,Nymphalidae,Limenitidinae,Euthalia,Euthalia aconthea
299765439,2025-07-21,19.9007989722,83.1700579722,Papilionidae,Papilioninae,Graphium,Graphium doson
299779561,2025-06-26,20.0893055556,83.1717666667,Nymphalidae,Danainae,Danaus,Danaus chrysippus
299781514,2025-04-06,20.1033694444,83.1811444444,Pieridae,Coliadinae,Catopsilia,Catopsilia pomona
299781932,2025-04-01,20.1044388889,83.1785583333,Lycaenidae,Polyommatinae,Zizina,Zizina otis
299782112,2025-03-23,20.1018611111,83.180475,Nymphalidae,Nymphalinae,Junonia,Junonia atlites
299788356,2025-07-21,19.9008235,83.1695928997,Nymphalidae,Limenitidinae,Euthalia,Euthalia aconthea
300097399,2025-07-22,19.7477392,83.1090831,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
300097418,2025-07-22,19.747762,83.1090619722,Pieridae,Coliadinae,Eurema,Eurema hecabe
300098700,2025-07-22,19.7477466667,83.1088028333,Pieridae,Coliadinae,Eurema,Eurema hecabe
300098748,2025-07-22,19.747725,83.1089945,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
300375768,2025-07-23,19.743337,83.107656,Papilionidae,Papilioninae,Papilio,Papilio polytes
300380126,2025-07-23,19.7434872,83.1072743997,Nymphalidae,Satyrinae,Orsotriaena,Orsotriaena medus
300380313,2025-07-23,19.7437266997,83.1076606997,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
300380662,2025-07-23,19.743372,83.107691,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
300386834,2025-07-23,19.7434883333,83.1078333333,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
300617052,2025-07-24,19.7478333333,83.1088333333,Lycaenidae,Polyommatinae,Hypolycaena,Hypolycaena othona
300651775,2025-07-24,19.9012887856,83.1707930937,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
300737198,2025-07-24,19.709219,83.083296,Nymphalidae,Nymphalinae,Junonia,Junonia lemonias
300863355,2025-07-25,19.9008888,83.1701855997,Lycaenidae,Polyommatinae,Zizula,Zizula hylax
301449506,2025-07-27,19.900669,83.1693609722,Nymphalidae,Limenitidinae,Tanaecia,Tanaecia lepidea
301504739,2025-07-27,19.9004438772,83.1697767498,Papilionidae,Papilioninae,Papilio,Papilio polytes
301781210,2025-07-28,19.7460242997,83.1067738997,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
301814151,2025-07-26,19.74785,83.1090222222,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
302067725,2025-07-29,19.9010657,83.1722005997,Nymphalidae,Satyrinae,Orsotriaena,Orsotriaena medus
302320140,2025-07-30,19.9008882997,83.172229,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
302846940,2025-08-01,19.9016836997,83.1701268,Papilionidae,Papilioninae,Papilio,Papilio polytes
303336380,2025-08-03,19.7507546,83.0591078,Nymphalidae,Limenitidinae,Euthalia,Euthalia nais
304212566,2025-08-06,19.9001313,83.1701979997,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
304456876,2025-08-07,19.9009037997,83.1701953,Lycaenidae,Polyommatinae,Tarucus,Tarucus nara
304457829,2025-08-07,19.9005642997,83.1700878,Nymphalidae,Satyrinae,Mycalesis,Mycalesis perseus
306470271,2025-08-15,19.900528,83.1718003997,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
307216758,2025-08-18,19.9001855644,83.1690032011,Papilionidae,Papilioninae,Papilio,Papilio demoleus
307698271,2025-08-20,19.743018486,83.1040047482,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
307703093,2025-02-23,19.7320788,83.0992092,Nymphalidae,Danainae,Tirumala,Tirumala limniace
307936220,2025-08-21,19.9002726997,83.1715341,Papilionidae,Papilioninae,Papilio,Papilio demoleus
308683743,2025-08-24,19.901015,83.171969,Nymphalidae,Nymphalinae,Junonia,Junonia almana
309891155,2025-08-29,19.900936,83.1699389722,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
310768884,2025-09-01,19.7321869722,83.1161809722,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
310768962,2025-09-01,19.732181,83.1161799722,Hesperiidae,Hesperiinae,Halpe,Halpe porus
310769094,2025-09-01,19.732195,83.116208,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
311624462,2025-09-04,19.7325419722,83.1156759722,Pieridae,Coliadinae,Eurema,Eurema blanda
311624493,2025-09-04,19.732596,83.115311,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
311887636,2025-09-06,19.8040167745,83.1167325005,Lycaenidae,Polyommatinae,Ancema,Ancema blanka
312404688,2025-09-08,19.7418688689,83.103354983,Lycaenidae,Polyommatinae,Hypolycaena,Hypolycaena othona
313080565,2025-09-11,19.9007819722,83.169426,Lycaenidae,Polyommatinae,Zizeeria,Zizeeria karsandra
314138704,2025-09-06,19.7465685826,83.1095683202,Lycaenidae,Polyommatinae,Ancema,Ancema blanka
316986402,2025-09-27,19.7430077567,83.1059319153,Hesperiidae,Tagiadinae,Tapena,Tapena thwaitesi
317181417,2025-09-18,20.0666682977,83.3950931579,Papilionidae,Papilioninae,Papilio,Papilio polytes
318125959,2025-10-01,20.1647222222,83.2030555556,Nymphalidae,Danainae,Euploea,Euploea core
318368855,2025-10-03,19.743195835,83.1081138924,Hesperiidae,Hesperiinae,Pelopidas,Pelopidas mathias
318793526,2025-10-05,20.0664667469,83.3950348198,Nymphalidae,Charaxinae,Eriboea,Eriboea solon
319113949,2025-10-06,19.7484119722,83.19606,Nymphalidae,Limenitidinae,Athyma,Athyma selenophora
320437631,2025-10-12,19.9008819722,83.1694119722,Nymphalidae,Limenitidinae,Euthalia,Euthalia aconthea
320437810,2025-10-12,19.9008339722,83.1693989722,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
321219281,2025-10-16,19.900268,83.170263,Papilionidae,Papilioninae,Papilio,Papilio polytes
321246190,2025-10-16,19.9008944028,83.1694147736,Nymphalidae,Limenitidinae,Moduza,Moduza procris
321776547,2025-10-19,19.9008953486,83.1694147736,Nymphalidae,Limenitidinae,Moduza,Moduza procris
323975778,2025-10-30,19.889054,83.00996,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
323975866,2025-10-30,19.6853969722,83.09332,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
